483471132,32,1,410300,送文曲星陪伴你
4019627652,0,0,110101,这一次，我会赢的，中考加油
6427100943,0,2,360100,近85年的时候你的家庭条件那么好？还有游戏？
5068111781,17,1,620600,中国加油！
483471132,32,1,410300,加油
6479171662,0,2,370800,加油！
514837926,0,2,100,其实很多人都不容易
3255821818,13,2,340100,同性啊姐妹，我去翻翻族谱，我也是哈迷
4054648787,18,1,610100,加油！
6368736106,0,2,230100,致敬！
1670193667,0,2,100,各位打扰一下，有个可爱的女孩子3月27号要过生日，我想征集世界各地的祝福，麻烦你们用这种格式，“我在xx省祝罗慧君生日快乐”回复我可以吗，我想做个视频，求大家帮个忙，谢谢啦！
366108938,0,1,210100,这才是对的，你现在还小太多的不确定。一切都为了你家人和你自己。她根本不重要
2084673689,0,1,220300,吉林加油，长春加油
4054648787,18,1,610100,敬礼！
3723116894,0,2,100,致敬
1815964201,18,2,330100,笔是我生命中的武器，是不可缺少的这一份。两年后再次缅怀227
1435777979,0,1,510100,这歌大格局
1565053102,0,0,310101,l
440462190,21,1,150800,只看排行榜确实会这样
582329247,0,0,140100,致敬！！
1339870659,0,1,611000,还是闲的
6367280910,0,1,420100,呵呵
1327024195,0,1,450100,当我看到这首歌的评论区都不是聊双城之战的时候 我就知道 这首歌已经火出圈了
598958403,20,2,110101,别想那么多啦这一次为未来而战何必为了相处时间还有70多天的人烦恼呢你要为自己而活
3255821818,13,2,340100,昨天月考，脑袋里面蹦出了这些关于缉毒警察的评论，毅然决然地划掉了《兵》，改成了关于缉毒警察的《天堂旅行团》，开头致敬了一名小姐姐的男朋友，改天发原文。即使有点跑题不大可能得高分（写的有些急），但值得。我是一名普通的写手，我的武器是笔
4956485075,18,1,330600,加油啊，别放弃
1550023127,0,1,450100,英雄'  敬礼
1609529811,0,2,500101,好的好的[流泪]
490050163,0,1,510100,笑死我了  钓的一手好🐠
2068186973,0,2,350700,不要在这里说yuzu 很容易招黑啊
1367447104,14,1,320100,凑个数，大家别点赞啊
1639946040,26,2,431000,反反覆覆的疫情，突然觉得平平安安就好，不能互相参与的日子里，祝我们保住绿码，健康平安！
6347801452,0,0,650100,科比布莱恩加油
4887426351,0,2,440100,保护好自己[强]
421661004,0,2,310120,我暗恋他一年多了。 
3228426139,19,2,1002200,早点忘记吧 那种窒息又心痛的感觉不要再有了
1831351420,0,2,100,你开心就好，我猜歌不是这么局限的[多多大笑]
1329757136,0,1,450100,加油，同两年，既然走了这条路，就不要放弃，相信一定会上岸的！有人辞官归故里，有人星夜赴考场，我们都是考公路上的孤勇者。
280821872,0,2,350100,祝平安
3863867599,0,1,440100,听完我热血沸腾，抄作业的速度都变快了[狗]
506700472,0,2,100,祝你上岸
289325480,0,0,320200,不要谈政治，世界并不是我们这些信息匮乏的想的那样。😊就说一点，北约和我们都有仇
80143232,0,0,320500,没有这个电影，这首歌也会有，懂吗？
1789961117,18,1,532600,同一天生日 生日快乐
3950951067,16,1,110101,谢谢啦
1506566439,0,1,620100,但行好事，莫问前程！
1506566439,0,1,620100,但行好事，莫问前程！
2032432975,15,1,440300,希望有一天，世界无毒
3941976180,0,0,340100,珍重，平安，致敬！
1829146065,0,2,511000,谁说站在光里的才算英雄
1441373131,1,0,100,歌词让我觉得这是写给金克丝的角色曲
5124055119,16,2,370800,想找一个网友一起中考冲刺♡男女均可
1778864260,0,2,370800,好的
1829146065,0,2,511000,我也希望不存在
1553141565,18,2,500101,加油哦
1319196141,0,1,350600,我
5111112643,0,2,220100,要
618514460,0,0,420500,最不喜欢和没脑子的人争辩。啊对对对，你说的对。下次别说了
5111112643,0,2,220100,各位打扰一下，我女朋友4月26要过生日，我想征集世界各地的祝福，麻烦你们用这种格式，“我在xx祝刘心茹生日快乐”回复我可以吗，我想做个视频，求大家帮个忙，谢谢啦！希望收到大家的祝福～
1535303639,21,1,100,我动态有五张VIP卡。有人要吗
514621498,0,1,510700,好的 乡非
1761474765,17,1,610400,祝愿平安
1441373131,1,0,100,愿者上钩
1347755165,0,2,530100,孤勇者作词是唐恬吗？
547898401,20,1,361100,随缘吧，遇到喜欢的就在一起，喜欢谁 是自己的事，现在的社会也不会那么封建，以后实在想有孩子可以考虑收留一个看看，个人意见哈[可爱]
1973858987,0,0,100,我搞错什么了？你看这首歌后面写的是不是 “英雄联盟双城之战主题曲”
447239769,19,1,110101,哈哈哈哈哈哈哈是嘛
608909640,0,1,330300,[西西疑问]你配决定这首歌的拥有权？
339997257,0,2,100,去吗配吗加油吧悄悄惊艳所有人
4887626623,17,2,350100,保重
3264507456,0,1,100,我
1600846358,0,2,420800,请保重自己
286987800,0,1,1001900,黑胶七天谁要
1749157878,0,1,350100,网络入警一哥
532195888,0,2,100,我初中同学，
他的父亲是一名警察👮，
只是牺牲了。
后来我们一起参加高考，
警校当时14年，在浙江还是属于提前批，
后来都考上了，只是他上了北京，到后来只要出任务，
就会跟我们打电话聊聊家常啥的，
他的姐姐已经嫁人了，
妈妈还没有再婚，他也放心不下。
好怕有他的消息，
又好怕没有他的消息。
1660235471,1,0,310101,英雄！安全！
1961123204,0,1,420100,来个男枪队友，直接崩俩上单（确信
80143232,0,0,320500,啊？你是不是搞错了
5016868059,15,2,350200,加油
9596320,28,1,420500,从黑暗中走出来的都是英雄
433615653,17,1,410100,一个关注送黑胶vip
4910939408,11,1,131000,我在燕郊祝戴大头生日快乐
6280670490,16,1,130600,谢谢你们
279656220,0,0,310115,腾格尔已经追上来喽[大笑]
2044249603,0,2,510100,注意安全，加油，另外谢谢有你们
1562354718,4,2,330100,无名英雄
1548912394,0,1,100,[爱心][爱心][爱心]
330800285,0,1,100,uzi他就是世界第一adc
1562354718,4,2,330100,保护好自己
1786337870,0,2,100,加油!致敬所有逆光而行的人
497082893,0,2,622900,做个平凡的英雄！
5016868059,15,2,350200,加油！！！！！！
624777561,0,2,360100,加油！！！
4873338160,0,2,320900,[西西流汗][多多比耶][多多可怜][西西流汗][多多调皮][西西呕吐]
3826396334,22,1,520100,我要一个
3913059099,23,2,110101,加油💪
6418672039,0,0,371700,加油陌生人
1592630022,0,2,320700,真的嘛
1592630022,0,2,320700,我
2108164925,20,2,350100,有点可怕
4923054104,0,1,100,天冷了，多盖点土 ，像你这样的人，想比一个人也可以过年吧
1570902313,0,1,210100,愿平安
447575249,17,0,110101,我来看你被骂的[开心]
3813181068,32,1,370100,山东加油
287184061,0,0,140100,但是你的知道女足所有的开销都是男足赚来的
3275540551,0,0,230200,你看我怎么样
535183103,22,0,1000300,我没站在光里 但是我做了警民合作的事  我要罪与恶被扼杀
4910939408,11,1,131000,王禹喆在燕郊祝李津津生日快乐
6358520145,0,0,450100,￼把我带哭了多多捂脸][多多捂脸][多多捂脸]
499113380,0,0,445100,好好保护自己
1457535793,0,1,330100,我可以吗[呆]
502181205,24,2,320400,常州加油
1352950718,0,0,450100,我也能送五个有缘人[可爱]
4910939408,11,1,131000,我在河北省廊坊市祝熊骏霖生日快乐
4889131521,0,1,310101,以后别加人网易云好友
1378730907,0,1,1001300,我爱你
517180244,0,1,340100,加油，朋友
3918228203,19,2,100,吉林终有吉临时 长春定复往常春
吉林加油！长春加油！
1592875600,0,2,440300,格局小了
1680448788,0,1,440100,自信点你不是小丑，只是单纯长得丑
5000047296,0,0,654200,我都读了100册这个歌。
5210087349,0,0,640100,中考虽孤但要勇呀，你一定可以的，做个孤勇者！@刘老刚a
1562231967,0,2,100,好听！
443615019,0,1,100,去吗？来了
5038897405,0,0,360700,你钓到了🐠失去了🐴？
1342814514,0,0,230400,有没有考虑，人家只是把他当个普通朋友
1714454356,0,2,410100,保护好自己！
119978011,27,1,341600,致敬
4890403997,0,0,310101,只有B站一方的视频能叫真实，有点辩证思维好吗？信息要从各个渠道获取后整合才能最接近真相
5164868918,0,2,419001,希望过过
389206088,0,2,610100,他来自苏联，却把一生都奉献给了俄罗斯
441629977,0,2,440300,哈哈哈哈敬你
6461040856,0,1,620100,不想看你不开心 却又嫉妒你和别人太开心.
1637618159,0,1,442000,英雄
6461040856,0,1,620100,暗恋很苦 像夏季的风 听着很好 吹起来却满是燥热.
6461040856,0,1,620100,我趴在桌子上看着他和她打闹 看着他喜欢上她.
4910939408,11,1,131000,我三月二号
117185063,47,2,710100,精辟
1541992572,17,1,320500,CALMlxx送您一张会员礼品卡，快来看看TA的祝福吧! 快来领取吧 https://music.163.com/prime/m/gift-receive?u=9e8a7288663543a5847748f8f19f87ea985360ee31cf4fe99bd3f189efbefc4c
4910939408,11,1,131000,生日快乐
417519094,0,2,430100,被论文折磨的怀疑人生  听孤勇者
6298232563,0,1,340100,我我我我
6461040856,0,1,620100,少年灌风的校服裹着我整个青春里最盛大的秘密.
1415154386,19,2,441900,已经被领取了[惶恐]
6461040856,0,1,620100,体考800米的时候 一直在念着你的名字.
467763726,23,1,532900,你不可能也不会一直沉浸在这种感伤的情绪中，都会过去的
1706386096,0,0,330100,你在狗叫什么
341910878,22,1,320300,祝安好！
537065633,0,1,450300,每个人都是英雄！
就算是被认为是不起眼的小人物，他也会尽力做很多很多勇敢而令人尊敬的事情。
1489004784,0,2,420100,这个不是病 
467763726,23,1,532900,我在煎熬的时候是通过阅读来自我救赎的，我疼醒了，我实在没有办法了，所以我开始重新审视自己的这段感情，不断追问自己为什么会这么痛苦，当你不再沉溺于这种感性的痛苦，开始从自己和对方身上找原因的时候，你离救赎就很近了
1489004784,0,2,420100,如果不能让自己快乐就让父母快乐吧
70496939,0,2,310101,加油！
1786608280,0,2,510100,谁说最平凡的不算英雄！我们的世界里虽然是黑暗的，但是也充满了光芒！
441629977,0,2,440300,即使暗夜中只能呜咽，也要怀揣看见光明的梦想。T_T
3343096690,0,1,361000,我也喜欢打游戏把她介绍给我把
1448490864,0,2,320500,实在不行领养一个就行了，follow your heart
2002306100,0,1,331100,你好，填筒侠
467763726,23,1,532900,跟我相反，我之前也认识了一个女生，大我一岁，她在德国留学，现在也基本没联系了，但没有删，那种感觉我体会过，有些地方我的感受比你这个还要糟糕，真的就是自己疼醒的，别人怎么劝都没有用。
6342713079,0,0,320500,兴百姓苦，亡百姓苦。
1383851021,17,1,150400,害欣赏不来啊！
1465241404,16,1,230100,okok
1465241404,16,1,230100,我要
4873377635,0,0,330600,本来想看个悲伤的故事，结局让人笑了好久
588072384,0,1,440100,难道还不是?南联盟的人民以及我国驻南斯拉夫大使馆的人是如何被北约炸的
1997632356,0,2,130700,致敬
1793114445,20,2,520200,相信会有一个很好的办法解决你的现状，不用质疑自己，都有自己对喜欢的执着
3373362518,0,2,430100,短发尴尬期怎么过？
2059790836,0,2,100,希望平平安安
1909043796,0,0,100,笨蛋我在等你啦。 
503049527,23,1,110101,你虽然收获了一群鱼，可是却失去了你的家人，值得么？小心范迪塞尔开着GTR冲到你家给你揍残废了
559121600,16,1,440700,愿你每次出警都能平安回来
2059790836,0,2,100,一定要加油哦
2059790836,0,2,100,正如同千千万万医护人员和百姓努力抗战疫情一样，只要坚定信念，疫情终究会过去，同样你一定可以在抗癌的马拉松上赢的胜利，相信自己，相信医护人员[可爱]
1641512807,18,0,100,现在中考比高考更残忍
1960450517,0,2,610100,我并不觉得喜欢你的女生会伤心，你应该接受自己，如果有勇气你该告诉别人，理性劝说父母，可以领养孩子的，一切事情都会有办法的
629204198,0,2,210200,愿平安
2137498355,20,2,441900,我急什么了？额
1654717406,0,1,100,你努力的样子藏着你父母晚年的幸福
2059790836,0,2,100,加油
409819309,0,2,100,注意安全，保护隐私啊
2002050735,14,1,310101,真正火的，我觉得，应该是动画，制作的太好了
1498385339,24,1,440300,加油
1686367181,0,2,120101,致敬!
1641512807,18,0,100,[大笑][呲牙]
4910939408,11,1,131000,致敬
3950951067,16,1,110101,打扰一下各位，我一个特别好的兄弟要过生日了，3月27号，我打算提前给我兄弟收集全国各地的祝福，例：我在xx省xx市祝熊骏霖生日快乐。谢谢，如有打扰还请谅解。（特别感谢）
443770842,0,2,100,以后的日子要继续加油！[强]
6393335189,0,2,110101,[强][强][强][强][强][强][强][强][强]
1409466064,30,0,530100,是真的就删了
4910939408,11,1,131000,致敬
6393335189,0,2,110101,加油吧！
4974203254,0,0,530600,钓的是鱼，失去的是🐴
1771469216,0,1,100,沙兰子
1481559399,20,1,370800,愿平安
456058782,0,0,320100,目前的时代，选择考研就只能破釜沉舟，放弃绝大多数的娱乐，拒绝大部分的社交，忍受长久的寂寞和情绪的反复崩溃，但要相信一切都是值得的。加油吧！
1356502549,0,1,100,扣1送兰博基尼
268266607,0,2,431100,各位听过孤羊者和孤熊者吗？
493095167,0,2,340100,早知道后劲这么大就不做主播了
476762460,23,1,350500,你好棒！要注意安全保护好自己
1748132181,21,2,140400,我就做个孤独勇敢的女孩子吧，远离那些妨碍我前进的任何人和事物
268266607,0,2,431100,我也是啊！
3882306714,0,1,371700,我
548204102,0,2,150100,一起加油加油
353846552,36,2,440400,听这首歌我会想起觉醒年代，想起那些先驱，那些觉醒者
268266607,0,2,431100,孤勇者永远不要黑胶
1381027684,0,2,431100,保护好自己！！！等你平安归来
6453638300,0,0,330100,[多多大哭][多多大哭][多多大哭][多多大哭][多多大哭][多多大哭][多多大哭]
349497972,0,1,420100,18年年底我入伍3个月，某天下午射击考核，回营区的路上正值下班高峰期，一路上有车辆向我们鸣笛致敬，有对向车道行驶的车辆上的小朋友对我们敬礼，有路人拍照有人大喊辛苦了。我永远都记得那一刻，我哭了，我哭着对我战友说：“我明白了，我明白为什么了，现在就是让老子去死也不害怕，心甘情愿。
3238584973,0,1,210200,致敬
363814418,0,1,532900,心比天高，命比纸薄。
349497972,0,1,420100,18年年底我入伍3个月，某天下午射击考核，回营区的路上正值下班高峰期，一路上有车辆向我们鸣笛致敬，有对向车道行驶的车辆上的小朋友对我们敬礼，有路人拍照有人大喊辛苦了。我永远都记得那一刻，我哭了，我哭着对我战友说：“我明白了，我明白为什么了，现在就是让我去死我也不害怕，心甘情愿。值得
484018701,0,2,140100,祝安好[爱心]
6480886725,13,1,430500,好沸腾啊
472869995,0,1,370600,联盟创造了这首歌
1400238320,0,2,340100,加油
347829161,26,1,620100,辛苦！
5137186724,0,2,522400,对的
1484492190,22,1,330300,按规定 这事儿不能发布网络
404313904,0,2,100,二代逆战
4050168800,0,2,650100,我入警了？缉毒謦！不会让你们失望的：
610611090,24,1,320600,天哥
1896817666,16,1,330200,3月18日12点整，学校的音响就这放这首歌，同学们五音不全的唱着，虽然不好听，但是同学们都非常开心，学校的音响没有像高品质的耳机，也没有像音乐平台有这那样好的音效，但是却拥有着回不去的学生时代.
1812566162,0,1,110101,这么多年学会了隐忍，拖着一身疲惫，我不哭不闹，我只是做我能做的，坚信终有一天，我会抬起我高昂的头颅。
1330315899,0,1,341100,国外留学就好好学  学到真本事回来建设祖国  其他都是浮云
364769380,24,1,360100,拜拜就拜拜，下一个更乖
3317235378,0,1,1006300,以前当过一个美女的备胎，她经常和我短信聊天，偶尔约我出来喝咖啡感慨一下人生，但手指头都不让我碰一下。后来她说要结婚了不能再和我联系，但她觉得我人不错，把我介绍给她表妹。就这样，在她撮合下，我和她表妹一见如故相识相知，成了她表妹的备胎。
6440762556,0,2,411400,每次，爸妈吵架。我都会放这首歌曲。yyds！！！！！！！！🌹🌹
1487294344,0,2,220100,加油
3317657225,0,1,340200,我我我我我我
6481913410,0,0,320100,致敬
1487294344,0,2,220100,保护好自己
1997539921,0,2,210200,[爱意][示爱][兔子][跳舞][牵手][色][色][可爱][憨笑][大笑][开心][爱心][爱心][星星][强][钻石][钻石][女孩][男孩][小鸡][猪][猫][狗][嘴唇][公鸡][幽灵][圣诞][外星][蛋糕]
510299355,17,1,330100,初中左右，不能再多了[汗]
437398270,0,1,350700,这首歌也不是给那些职业选手的，我认为是给英雄联盟里的人物
1327297526,0,1,340800,Emotional damage
1786669137,0,1,310101,[多多耍酷][多多耍酷][多多可怜][多多比耶][多多耍酷][多多大笑][多多捂脸][多多调皮]一个人去吃一个小蛋糕[蛋糕]123元
6406049249,0,1,522400,我也是
5018546712,14,1,510400,格局小了
511586595,0,0,320500,能被你笑死
1547224419,17,2,370300,你懂的真多[多多大笑][多多大笑]
487390804,0,0,100,保护好自己
1303661267,0,2,320100,明知道努力的结果是好的明白努力的意义
但发现自己还是这么频废荒废时间
总得是坚持坚持坚持再坚持
静下来慢下来踏踏实实
勇敢的人儿拥抱自己
5163105835,0,2,371300,加油！
314814765,20,0,511000,看私信
1487988697,32,0,510100,一定要保护好自己！！！
1487988697,32,0,510100,一定要保护好自己！！！
1786669137,0,1,310101,[多多耍酷][多多大笑][多多调皮]
3234112645,0,0,100,谢谢你，车车侠
128339164,0,1,110108,加油
119257617,21,1,130500,哈哈哈哈，掉的是🐟没得是🐴
3918632547,15,1,450200,感觉前半段是校园被欺凌者的反抗，后半段是一个平凡的人逆袭的故事
1786669137,0,1,310101,[多多耍酷][多多捂脸]
3412826743,32,2,440500,太好听了
1726320051,21,0,341800,我是医学生，是未来的医生，我告诉你，他没病。
1706696920,0,2,100,照顾好自己
6412065838,0,0,100,最好删了，最后祝你好运、平安
1625386354,0,0,430100,魔卡少女一套
1726320051,21,0,341800,选择做自己吧，况且做同妻的爱你的那位会很痛苦。
1625386354,0,0,430100,[爱心]
1625386354,0,0,430100,周五。周五  无误
1579015886,25,2,540100,孤勇者 普京大帝 
1472325864,17,1,220100,我也能送五个有缘人[吐舌]
1638862516,15,1,450100,使人想到我们那建设社会主义的先辈
555365168,0,0,370300,番茄免费小说有一本叫开局地摊卖大力里面第1852话
1638862516,15,1,450100,初听此曲即在B站红区[多多无语]
4895959950,0,0,530100,有白兔公 有买菜 害怕他再不动你咋的
3419513230,0,0,520100,这首歌应该是唱给消防人员、抗疫人员、边防战士、缉毒民警、环卫工人以及其他默默为祖国奉献的所有人员。
1300717483,22,2,650100,吉林加油，希望你老公平安回家
275642332,0,1,100,你永远不知道你将遇到一个什么样的人…一见如故，倾心相悦…但曾经遭遇了什么，有什么样的故事，只字不提…
几小时的相处，嬉闹陪伴，信赖送别…祝“好梦”，答“别梦”…自此，无缘再见…用迷一样的选择告诉世界：“其实，我是孤勇者…”
1598162514,18,1,500101,加油，以及平安
4890706971,32,0,440300,[多多可怜][多多可怜][多多可怜][多多可怜]
4890706971,32,0,440300,中国加油。
508988224,0,2,371500,这次我一定能考上
3908580543,0,1,371500,，二L，F；1





6481103203,0,0,100,[哀伤]
4890706971,32,0,440300,好帅呀
363731979,21,2,410600,我居然唱出来了？我的天！
3419479457,0,0,530100,一研为定
363731979,21,2,410600,好可怕啊
3973120231,0,2,360500,加油！竞争者
331310197,0,2,100,保护好自己！！！！
436237925,22,1,620100,喝了开塞露吗？怎么张口就拉？[弱]
6400409754,0,1,530100,在人生中或许有许多的困难，但只要能活着就是最大的幸运，加油，陌生人！
618514460,0,0,420500,这个我不和你杠。按道理来说，这是她为自己写的。十年抗癌路。
2053482513,0,1,640300,致敬
3299175622,0,2,100,平平安安
3973120231,0,2,360500,加油！
618514460,0,0,420500,不是说警察怎么。去年九月的报警，被骗了一万多块钱，现在已经三月中旬了。。。。。哎，，你说，我们老板姓能怎么。
1725863626,18,0,610100,哈哈哈哈哈哈
1332410018,0,2,330100,祝你一生平安❤️
3973120231,0,2,360500,牛
5118848745,0,0,450600,看评论说这首歌好像在描写普京我不敢苟同，不要过分崇拜别国总统这对你我没好处，我们可能看到的是他孤身一人挑战那么多国家可是乌克兰那些无辜的百姓看到的是毁坏他们家园的坏人还有俄罗斯现在的经济状况和疫情严重这个时候打仗苦的是谁？我认为我们更应该把这首歌献给我们正在努力奋斗的中国人民!
545367756,0,2,100,啊对对对
430706675,0,2,100,加油！！
